vmax_inner_option,km_inner_option,vmax_outer_option,km_outer_option,ki_option,r2
2.6666666666666665,0.8333333333333333,0.8333333333333333,4.0,2.154434690031884,0.12351115599356
2.6666666666666665,0.8333333333333333,0.8333333333333333,4.0,4.641588833612778,0.12927060074189345
2.6666666666666665,0.8333333333333333,0.8333333333333333,4.0,10.0,0.13194896540027945
2.6666666666666665,0.8333333333333333,1.1666666666666665,2.0,1.0,-5.087208315745262
2.6666666666666665,0.8333333333333333,1.1666666666666665,2.0,2.154434690031884,-5.305904497473776
2.6666666666666665,0.8333333333333333,1.1666666666666665,2.0,4.641588833612778,-5.409632910861533
2.6666666666666665,0.8333333333333333,1.1666666666666665,2.0,10.0,-5.458701514259354
2.6666666666666665,0.8333333333333333,1.1666666666666665,2.6666666666666665,1.0,-2.703566082011741
2.6666666666666665,0.8333333333333333,1.1666666666666665,2.6666666666666665,2.154434690031884,-2.8842421863268495
2.6666666666666665,0.8333333333333333,1.1666666666666665,2.6666666666666665,4.641588833612778,-2.9711490319834
2.6666666666666665,0.8333333333333333,1.1666666666666665,2.6666666666666665,10.0,-3.0121641897235705
2.6666666666666665,0.8333333333333333,1.1666666666666665,3.333333333333333,1.0,-1.178302067824407
2.6666666666666665,0.8333333333333333,1.1666666666666665,3.333333333333333,2.154434690031884,-1.317488897866291
2.6666666666666665,0.8333333333333333,1.1666666666666665,3.333333333333333,4.641588833612778,-1.3849426241589375
2.6666666666666665,0.8333333333333333,1.1666666666666665,3.333333333333333,10.0,-1.4168958459363643
2.6666666666666665,0.8333333333333333,1.1666666666666665,4.0,1.0,-0.2204894885883606
2.6666666666666665,0.8333333333333333,1.1666666666666665,4.0,2.154434690031884,-0.32201172425974023
2.6666666666666665,0.8333333333333333,1.1666666666666665,4.0,4.641588833612778,-0.3716845908875914
2.6666666666666665,0.8333333333333333,1.1666666666666665,4.0,10.0,-0.39531361437377543
2.6666666666666665,0.8333333333333333,1.5,2.0,1.0,-203.00242181242717
2.6666666666666665,0.8333333333333333,1.5,2.0,2.154434690031884,-211.34891707536664
2.6666666666666665,0.8333333333333333,1.5,2.0,4.641588833612778,-215.25866201088192
2.6666666666666665,0.8333333333333333,1.5,2.0,10.0,-217.09960848135637
2.6666666666666665,0.8333333333333333,1.5,2.6666666666666665,1.0,-133.82033531580512
2.6666666666666665,0.8333333333333333,1.5,2.6666666666666665,2.154434690031884,-140.3085295261402
2.6666666666666665,0.8333333333333333,1.5,2.6666666666666665,4.641588833612778,-143.88610388509215
2.6666666666666665,0.8333333333333333,1.5,2.6666666666666665,10.0,-145.45136615689876
2.6666666666666665,0.8333333333333333,1.5,3.333333333333333,1.0,-89.77085893977873
2.6666666666666665,0.8333333333333333,1.5,3.333333333333333,2.154434690031884,-95.10247272353415
2.6666666666666665,0.8333333333333333,1.5,3.333333333333333,4.641588833612778,-97.71227632791589
2.6666666666666665,0.8333333333333333,1.5,3.333333333333333,10.0,-98.95427713359817
2.6666666666666665,0.8333333333333333,1.5,4.0,1.0,-60.97753264347971
2.6666666666666665,0.8333333333333333,1.5,4.0,2.154434690031884,-65.09676967760622
2.6666666666666665,0.8333333333333333,1.5,4.0,4.641588833612778,-67.12482845902356
2.6666666666666665,0.8333333333333333,1.5,4.0,10.0,-68.09262946548047
2.6666666666666665,1.1666666666666665,0.5,2.0,1.0,-1.3081051667938364
2.6666666666666665,1.1666666666666665,0.5,2.0,2.154434690031884,-1.3065085725315826
2.6666666666666665,1.1666666666666665,0.5,2.0,4.641588833612778,-1.3057643915128279
2.6666666666666665,1.1666666666666665,0.5,2.0,10.0,-1.3054182994719454
2.6666666666666665,1.1666666666666665,0.5,2.6666666666666665,1.0,-1.3464686620618282
2.6666666666666665,1.1666666666666665,0.5,2.6666666666666665,2.154434690031884,-1.3445770424973071
2.6666666666666665,1.1666666666666665,0.5,2.6666666666666665,4.641588833612778,-1.3436944757087619
2.6666666666666665,1.1666666666666665,0.5,2.6666666666666665,10.0,-1.3432838353136298
2.6666666666666665,1.1666666666666665,0.5,3.333333333333333,1.0,-1.3808386092959082
2.6666666666666665,1.1666666666666665,0.5,3.333333333333333,2.154434690031884,-1.3786013404108703
2.6666666666666665,1.1666666666666665,0.5,3.333333333333333,4.641588833612778,-1.3776045451333716
2.6666666666666665,1.1666666666666665,0.5,3.333333333333333,10.0,-1.3771384282411439
2.6666666666666665,1.1666666666666665,0.5,4.0,1.0,-1.4127894820290599
2.6666666666666665,1.1666666666666665,0.5,4.0,2.154434690031884,-1.4104917038652984
2.6666666666666665,1.1666666666666665,0.5,4.0,4.641588833612778,-1.4094107436466397
2.6666666666666665,1.1666666666666665,0.5,4.0,10.0,-1.4089132223223002
2.6666666666666665,1.1666666666666665,0.8333333333333333,2.0,1.0,0.23739537868357896
2.6666666666666665,1.1666666666666665,0.8333333333333333,2.0,2.154434690031884,0.2472641873893464
2.6666666666666665,1.1666666666666665,0.8333333333333333,2.0,4.641588833612778,0.25187638178686456
2.6666666666666665,1.1666666666666665,0.8333333333333333,2.0,10.0,0.25387595601792823
2.6666666666666665,1.1666666666666665,0.8333333333333333,2.6666666666666665,1.0,0.09279106641100376
2.6666666666666665,1.1666666666666665,0.8333333333333333,2.6666666666666665,2.154434690031884,0.10473186917877497
2.6666666666666665,1.1666666666666665,0.8333333333333333,2.6666666666666665,4.641588833612778,0.1103137326115664
2.6666666666666665,1.1666666666666665,0.8333333333333333,2.6666666666666665,10.0,0.11289308780342999
2.6666666666666665,1.1666666666666665,0.8333333333333333,3.333333333333333,1.0,-0.04467380852912117
2.6666666666666665,1.1666666666666665,0.8333333333333333,3.333333333333333,2.154434690031884,-0.031180023345664942
2.6666666666666665,1.1666666666666665,0.8333333333333333,3.333333333333333,4.641588833612778,-0.02485639884771107
2.6666666666666665,1.1666666666666665,0.8333333333333333,3.333333333333333,10.0,-0.021905807537209165
2.6666666666666665,1.1666666666666665,0.8333333333333333,4.0,1.0,-0.1662971879602424
2.6666666666666665,1.1666666666666665,0.8333333333333333,4.0,2.154434690031884,-0.15207362579000905
2.6666666666666665,1.1666666666666665,0.8333333333333333,4.0,4.641588833612778,-0.1453959388328374
2.6666666666666665,1.1666666666666665,0.8333333333333333,4.0,10.0,-0.14174948796598197
2.6666666666666665,1.1666666666666665,1.1666666666666665,2.0,1.0,-1.2635641967204596
2.6666666666666665,1.1666666666666665,1.1666666666666665,2.0,2.154434690031884,-1.3934391787837321
2.6666666666666665,1.1666666666666665,1.1666666666666665,2.0,4.641588833612778,-1.4510346932449685
2.6666666666666665,1.1666666666666665,1.1666666666666665,2.0,10.0,-1.4807367820440382
2.6666666666666665,1.1666666666666665,1.1666666666666665,2.6666666666666665,1.0,-0.19970392324875652
2.6666666666666665,1.1666666666666665,1.1666666666666665,2.6666666666666665,2.154434690031884,-0.3001925689107363
2.6666666666666665,1.1666666666666665,1.1666666666666665,2.6666666666666665,4.641588833612778,-0.349435834894277
2.6666666666666665,1.1666666666666665,1.1666666666666665,2.6666666666666665,10.0,-0.372864683516285
2.6666666666666665,1.1666666666666665,1.1666666666666665,3.333333333333333,1.0,0.4215447506833081
2.6666666666666665,1.1666666666666665,1.1666666666666665,3.333333333333333,2.154434690031884,0.35028336091449175
2.6666666666666665,1.1666666666666665,1.1666666666666665,3.333333333333333,4.641588833612778,0.31514750656908097
2.6666666666666665,1.1666666666666665,1.1666666666666665,3.333333333333333,10.0,0.2982975022167226
2.6666666666666665,1.1666666666666665,1.1666666666666665,4.0,1.0,0.7659435784107069
2.6666666666666665,1.1666666666666665,1.1666666666666665,4.0,2.154434690031884,0.7221223707961525
2.6666666666666665,1.1666666666666665,1.1666666666666665,4.0,4.641588833612778,0.699766384101751
2.6666666666666665,1.1666666666666665,1.1666666666666665,4.0,10.0,0.6889226896042451
2.6666666666666665,1.1666666666666665,1.5,2.0,1.0,-101.15365642392099
2.6666666666666665,1.1666666666666665,1.5,2.0,2.154434690031884,-106.7468307272946
2.6666666666666665,1.1666666666666665,1.5,2.0,4.641588833612778,-109.47785700997927
2.6666666666666665,1.1666666666666665,1.5,2.0,10.0,-110.77603471864387
2.6666666666666665,1.1666666666666665,1.5,2.6666666666666665,1.0,-65.77826711559314
2.6666666666666665,1.1666666666666665,1.5,2.6666666666666665,2.154434690031884,-70.32670133205383
2.6666666666666665,1.1666666666666665,1.5,2.6666666666666665,4.641588833612778,-72.57133630114059
2.6666666666666665,1.1666666666666665,1.5,2.6666666666666665,10.0,-73.64371353614936
2.6666666666666665,1.1666666666666665,1.5,3.333333333333333,1.0,-43.41561603780129
2.6666666666666665,1.1666666666666665,1.5,3.333333333333333,2.154434690031884,-46.918876389326506
2.6666666666666665,1.1666666666666665,1.5,3.333333333333333,4.641588833612778,-48.65264135672883
2.6666666666666665,1.1666666666666665,1.5,3.333333333333333,10.0,-49.503948163901825
2.6666666666666665,1.1666666666666665,1.5,4.0,1.0,-28.770866583520142
2.6666666666666665,1.1666666666666665,1.5,4.0,2.154434690031884,-31.518154775699422
2.6666666666666665,1.1666666666666665,1.5,4.0,4.641588833612778,-32.89559555459049
2.6666666666666665,1.1666666666666665,1.5,4.0,10.0,-33.558655580825665
2.6666666666666665,1.5,0.5,2.0,1.0,-1.3798066397804267
2.6666666666666665,1.5,0.5,2.0,2.154434690031884,-1.3782549606679528
2.6666666666666665,1.5,0.5,2.0,4.641588833612778,-1.3775315074604704
2.6666666666666665,1.5,0.5,2.0,10.0,-1.3771950091616536
2.6666666666666665,1.5,0.5,2.6666666666666665,1.0,-1.4106290093511418
2.6666666666666665,1.5,0.5,2.6666666666666665,2.154434690031884,-1.4094927311912184
2.6666666666666665,1.5,0.5,2.6666666666666665,4.641588833612778,-1.4086281063881567
2.6666666666666665,1.5,0.5,2.6666666666666665,10.0,-1.4082257563222056
2.6666666666666665,1.5,0.5,3.333333333333333,1.0,-1.4396507557209377
2.6666666666666665,1.5,0.5,3.333333333333333,2.154434690031884,-1.437622843389153
2.6666666666666665,1.5,0.5,3.333333333333333,4.641588833612778,-1.436544338318583
2.6666666666666665,1.5,0.5,3.333333333333333,10.0,-1.4360843919311845
2.6666666666666665,1.5,0.5,4.0,1.0,-1.4662501924624296
2.6666666666666665,1.5,0.5,4.0,2.154434690031884,-1.4639337830189492
2.6666666666666665,1.5,0.5,4.0,4.641588833612778,-1.462860647635015
2.6666666666666665,1.5,0.5,4.0,10.0,-1.4623615770695535
2.6666666666666665,1.5,0.8333333333333333,2.0,1.0,-0.05808911150952323
2.6666666666666665,1.5,0.8333333333333333,2.0,2.154434690031884,-0.04725215485887735
2.6666666666666665,1.5,0.8333333333333333,2.0,4.641588833612778,-0.04217885952798128
2.6666666666666665,1.5,0.8333333333333333,2.0,10.0,-0.03981403892940638
2.6666666666666665,1.5,0.8333333333333333,2.6666666666666665,1.0,-0.19123738304089177
2.6666666666666665,1.5,0.8333333333333333,2.6666666666666665,2.154434690031884,-0.1788828919824308
2.6666666666666665,1.5,0.8333333333333333,2.6666666666666665,4.641588833612778,-0.1730832631090402
2.6666666666666665,1.5,0.8333333333333333,2.6666666666666665,10.0,-0.17037708350575964
2.6666666666666665,1.5,0.8333333333333333,3.333333333333333,1.0,-0.31090989854746476
2.6666666666666665,1.5,0.8333333333333333,3.333333333333333,2.154434690031884,-0.2970755923629771
2.6666666666666665,1.5,0.8333333333333333,3.333333333333333,4.641588833612778,-0.290628541864534
2.6666666666666665,1.5,0.8333333333333333,3.333333333333333,10.0,-0.28761692987331955
2.6666666666666665,1.5,0.8333333333333333,4.0,1.0,-0.4184913810240303
2.6666666666666665,1.5,0.8333333333333333,4.0,2.154434690031884,-0.4038305749242179
2.6666666666666665,1.5,0.8333333333333333,4.0,4.641588833612778,-0.3969201412509755
2.6666666666666665,1.5,0.8333333333333333,4.0,10.0,-0.39368939218362997
2.6666666666666665,1.5,1.1666666666666665,2.0,1.0,0.3671189308469832
2.6666666666666665,1.5,1.1666666666666665,2.0,2.154434690031884,0.304648098287441
2.6666666666666665,1.5,1.1666666666666665,2.0,4.641588833612778,0.274472264568543
2.6666666666666665,1.5,1.1666666666666665,2.0,10.0,0.25985372679800933
2.6666666666666665,1.5,1.1666666666666665,2.6666666666666665,1.0,0.7630127351610815
2.6666666666666665,1.5,1.1666666666666665,2.6666666666666665,2.154434690031884,0.7221817408502069
2.6666666666666665,1.5,1.1666666666666665,2.6666666666666665,4.641588833612778,0.7017152847962985
2.6666666666666665,1.5,1.1666666666666665,2.6666666666666665,10.0,0.6916117365692709
2.6666666666666665,1.5,1.1666666666666665,3.333333333333333,1.0,0.941585582656046
2.6666666666666665,1.5,1.1666666666666665,3.333333333333333,2.154434690031884,0.9223778929316944
2.6666666666666665,1.5,1.1666666666666665,3.333333333333333,4.641588833612778,0.9116865331782815
2.6666666666666665,1.5,1.1666666666666665,3.333333333333333,10.0,0.9063875222282496
2.6666666666666665,1.5,1.1666666666666665,4.0,1.0,0.9889285393750994
2.6666666666666665,1.5,1.1666666666666665,4.0,2.154434690031884,0.9868274930407107
2.6666666666666665,1.5,1.1666666666666665,4.0,4.641588833612778,0.9847144216466597
2.6666666666666665,1.5,1.1666666666666665,4.0,10.0,0.9834653740397948
2.6666666666666665,1.5,1.5,2.0,1.0,-49.47697163348567
2.6666666666666665,1.5,1.5,2.0,2.154434690031884,-52.91186934769185
2.6666666666666665,1.5,1.5,2.0,4.641588833612778,-54.60668855144823
2.6666666666666665,1.5,1.5,2.0,10.0,-55.41658353943409
2.6666666666666665,1.5,1.5,2.6666666666666665,1.0,-31.51022056433311
2.6666666666666665,1.5,1.5,2.6666666666666665,2.154434690031884,-34.302339474125375
2.6666666666666665,1.5,1.5,2.6666666666666665,4.641588833612778,-35.562064715333854
2.6666666666666665,1.5,1.5,2.6666666666666665,10.0,-36.23141281720174
2.6666666666666665,1.5,1.5,3.333333333333333,1.0,-20.043260879845604
2.6666666666666665,1.5,1.5,3.333333333333333,2.154434690031884,-22.246412365705964
2.6666666666666665,1.5,1.5,3.333333333333333,4.641588833612778,-23.34506931405151
2.6666666666666665,1.5,1.5,3.333333333333333,10.0,-23.8657804818205
2.6666666666666665,1.5,1.5,4.0,1.0,-12.692812141309995
2.6666666666666665,1.5,1.5,4.0,2.154434690031884,-14.339761223585661
2.6666666666666665,1.5,1.5,4.0,4.641588833612778,-15.181756475280242
2.6666666666666665,1.5,1.5,4.0,10.0,-15.590870572357755
3.333333333333333,0.5,0.5,2.0,1.0,-1.0969208802125054
3.333333333333333,0.5,0.5,2.0,2.154434690031884,-1.0959127208044008
3.333333333333333,0.5,0.5,2.0,4.641588833612778,-1.09544388962764
3.333333333333333,0.5,0.5,2.0,10.0,-1.0952260863752423
3.333333333333333,0.5,0.5,2.6666666666666665,1.0,-1.1559009268135871
3.333333333333333,0.5,0.5,2.6666666666666665,2.154434690031884,-1.1546791613736147
3.333333333333333,0.5,0.5,2.6666666666666665,4.641588833612778,-1.1541280212174954
3.333333333333333,0.5,0.5,2.6666666666666665,10.0,-1.1538691468396296
3.333333333333333,0.5,0.5,3.333333333333333,1.0,-1.2095232359423616
3.333333333333333,0.5,0.5,3.333333333333333,2.154434690031884,-1.2082170349948864
3.333333333333333,0.5,0.5,3.333333333333333,4.641588833612778,-1.2076082843297309
3.333333333333333,0.5,0.5,3.333333333333333,10.0,-1.2073255314432192
3.333333333333333,0.5,0.5,4.0,1.0,-1.2578487652302552
3.333333333333333,0.5,0.5,4.0,2.154434690031884,-1.2564911034144814
3.333333333333333,0.5,0.5,4.0,4.641588833612778,-1.2558589494554595
3.333333333333333,0.5,0.5,4.0,10.0,-1.2555651005806392
3.333333333333333,0.5,0.8333333333333333,2.0,1.0,0.8595513914345623
3.333333333333333,0.5,0.8333333333333333,2.0,2.154434690031884,0.8622055561068781
3.333333333333333,0.5,0.8333333333333333,2.0,4.641588833612778,0.8634278238153332
3.333333333333333,0.5,0.8333333333333333,2.0,10.0,0.8639988736313531
3.333333333333333,0.5,0.8333333333333333,2.6666666666666665,1.0,0.7496258786731711
3.333333333333333,0.5,0.8333333333333333,2.6666666666666665,2.154434690031884,0.7537838203433282
3.333333333333333,0.5,0.8333333333333333,2.6666666666666665,4.641588833612778,0.7557198652760428
3.333333333333333,0.5,0.8333333333333333,2.6666666666666665,10.0,0.7566049029681733
3.333333333333333,0.5,0.8333333333333333,3.333333333333333,1.0,0.6230167951637406
3.333333333333333,0.5,0.8333333333333333,3.333333333333333,2.154434690031884,0.6285223883234299
3.333333333333333,0.5,0.8333333333333333,3.333333333333333,4.641588833612778,0.6310787657793205
3.333333333333333,0.5,0.8333333333333333,3.333333333333333,10.0,0.6322655076710109
3.333333333333333,0.5,0.8333333333333333,4.0,1.0,0.489296229456865
3.333333333333333,0.5,0.8333333333333333,4.0,2.154434690031884,0.49584769176350085
3.333333333333333,0.5,0.8333333333333333,4.0,4.641588833612778,0.4988950323079566
3.333333333333333,0.5,0.8333333333333333,4.0,10.0,0.5003109699515362
3.333333333333333,0.5,1.1666666666666665,2.0,1.0,-17.73387919165223
3.333333333333333,0.5,1.1666666666666665,2.0,2.154434690031884,-18.142321595626075
3.333333333333333,0.5,1.1666666666666665,2.0,4.641588833612778,-18.315119562852892
3.333333333333333,0.5,1.1666666666666665,2.0,10.0,-18.23267666827325
3.333333333333333,0.5,1.1666666666666665,2.6666666666666665,1.0,-11.29171630903312
3.333333333333333,0.5,1.1666666666666665,2.6666666666666665,2.154434690031884,-11.548538834007577
3.333333333333333,0.5,1.1666666666666665,2.6666666666666665,4.641588833612778,-11.66980774299058
3.333333333333333,0.5,1.1666666666666665,2.6666666666666665,10.0,-11.726547179116334
3.333333333333333,0.5,1.1666666666666665,3.333333333333333,1.0,-7.0298744822085695
3.333333333333333,0.5,1.1666666666666665,3.333333333333333,2.154434690031884,-7.236895933696321
3.333333333333333,0.5,1.1666666666666665,3.333333333333333,4.641588833612778,-7.3349624642376146
3.333333333333333,0.5,1.1666666666666665,3.333333333333333,10.0,-7.380914476406282
3.333333333333333,0.5,1.1666666666666665,4.0,1.0,-4.198314005876651
3.333333333333333,0.5,1.1666666666666665,4.0,2.154434690031884,-4.359416130559549
3.333333333333333,0.5,1.1666666666666665,4.0,4.641588833612778,-4.435966178162818
3.333333333333333,0.5,1.1666666666666665,4.0,10.0,-4.471887512685018
3.333333333333333,0.5,1.5,2.0,1.0,-518.5628429053891
3.333333333333333,0.5,1.5,2.0,2.154434690031884,-528.9439857445619
3.333333333333333,0.5,1.5,2.0,4.641588833612778,-533.9735549255226
3.333333333333333,0.5,1.5,2.0,10.0,-536.3295629930618
3.333333333333333,0.5,1.5,2.6666666666666665,1.0,-343.6400085632392
3.333333333333333,0.5,1.5,2.6666666666666665,2.154434690031884,-352.6754540207082
3.333333333333333,0.5,1.5,2.6666666666666665,4.641588833612778,-356.77963543696205
3.333333333333333,0.5,1.5,2.6666666666666665,10.0,-358.7141060701534
3.333333333333333,0.5,1.5,3.333333333333333,1.0,-234.35970054878214
3.333333333333333,0.5,1.5,3.333333333333333,2.154434690031884,-240.61118931934928
3.333333333333333,0.5,1.5,3.333333333333333,4.641588833612778,-244.77860914821326
3.333333333333333,0.5,1.5,3.333333333333333,10.0,-245.9150851740742
3.333333333333333,0.5,1.5,4.0,1.0,-161.8908099205393
3.333333333333333,0.5,1.5,4.0,2.154434690031884,-167.22235347331986
3.333333333333333,0.5,1.5,4.0,4.641588833612778,-169.773049569364
3.333333333333333,0.5,1.5,4.0,10.0,-170.97383343214761
3.333333333333333,0.8333333333333333,0.5,2.0,1.0,-1.1760236452732182
3.333333333333333,0.8333333333333333,0.5,2.0,2.154434690031884,-1.174617137833072
3.333333333333333,0.8333333333333333,0.5,2.0,4.641588833612778,-1.1739605648635068
3.333333333333333,0.8333333333333333,0.5,2.0,10.0,-1.1736554098862935
3.333333333333333,0.8333333333333333,0.5,2.6666666666666665,1.0,-1.2282561954892754
3.333333333333333,0.8333333333333333,0.5,2.6666666666666665,2.154434690031884,-1.226667253163264
3.333333333333333,0.8333333333333333,0.5,2.6666666666666665,4.641588833612778,-1.2259279776897198
3.333333333333333,0.8333333333333333,0.5,2.6666666666666665,10.0,-1.2255842812402036
3.333333333333333,0.8333333333333333,0.5,3.333333333333333,1.0,-1.2738746355598942
3.333333333333333,0.8333333333333333,0.5,3.333333333333333,2.154434690031884,-1.2721140417612835
3.333333333333333,0.8333333333333333,0.5,3.333333333333333,4.641588833612778,-1.2712933607440693
3.333333333333333,0.8333333333333333,0.5,3.333333333333333,10.0,-1.2709116790296964
3.333333333333333,0.8333333333333333,0.5,4.0,1.0,-1.3153388505750296
3.333333333333333,0.8333333333333333,0.5,4.0,2.154434690031884,-1.3134575233727155
3.333333333333333,0.8333333333333333,0.5,4.0,4.641588833612778,-1.3125800901368376
3.333333333333333,0.8333333333333333,0.5,4.0,10.0,-1.3121719112389072
3.333333333333333,0.8333333333333333,0.8333333333333333,2.0,1.0,0.6780455768638346
3.333333333333333,0.8333333333333333,0.8333333333333333,2.0,2.154434690031884,0.6838033751292416
3.333333333333333,0.8333333333333333,0.8333333333333333,2.0,4.641588833612778,0.6865546097162832
3.333333333333333,0.8333333333333333,0.8333333333333333,2.0,10.0,0.687794249893991
3.333333333333333,0.8333333333333333,0.8333333333333333,2.6666666666666665,1.0,0.5384980272092501
3.333333333333333,0.8333333333333333,0.8333333333333333,2.6666666666666665,2.154434690031884,0.5462093246529329
3.333333333333333,0.8333333333333333,0.8333333333333333,2.6666666666666665,4.641588833612778,0.5497956202445344
3.333333333333333,0.8333333333333333,0.8333333333333333,2.6666666666666665,10.0,0.5514617180299928
3.333333333333333,0.8333333333333333,0.8333333333333333,3.333333333333333,1.0,0.39738070154869776
3.333333333333333,0.8333333333333333,0.8333333333333333,3.333333333333333,2.154434690031884,0.4066396240525936
3.333333333333333,0.8333333333333333,0.8333333333333333,3.333333333333333,4.641588833612778,0.41095534375663967
3.333333333333333,0.8333333333333333,0.8333333333333333,3.333333333333333,10.0,0.41296241096605213
3.333333333333333,0.8333333333333333,0.8333333333333333,4.0,1.0,0.2605713708334584
3.333333333333333,0.8333333333333333,0.8333333333333333,4.0,2.154434690031884,0.2710153816083034
3.333333333333333,0.8333333333333333,0.8333333333333333,4.0,4.641588833612778,0.2758655346594123
3.333333333333333,0.8333333333333333,0.8333333333333333,4.0,10.0,0.27812346447687475
3.333333333333333,0.8333333333333333,1.1666666666666665,2.0,1.0,-8.692870415563167
3.333333333333333,0.8333333333333333,1.1666666666666665,2.0,2.154434690031884,-8.960283277558435
3.333333333333333,0.8333333333333333,1.1666666666666665,2.0,4.641588833612778,-9.087189304067676
3.333333333333333,0.8333333333333333,1.1666666666666665,2.0,10.0,-9.146832303353987
3.333333333333333,0.8333333333333333,1.1666666666666665,2.6666666666666665,1.0,-5.099079479910949
3.333333333333333,0.8333333333333333,1.1666666666666665,2.6666666666666665,2.154434690031884,-5.321653760137444
3.333333333333333,0.8333333333333333,1.1666666666666665,2.6666666666666665,4.641588833612778,-5.427905524168143
3.333333333333333,0.8333333333333333,1.1666666666666665,2.6666666666666665,10.0,-5.477872928292367
3.333333333333333,0.8333333333333333,1.1666666666666665,3.333333333333333,1.0,-2.778058084571649
3.333333333333333,0.8333333333333333,1.1666666666666665,3.333333333333333,2.154434690031884,-2.957367021960957
3.333333333333333,0.8333333333333333,1.1666666666666665,3.333333333333333,4.641588833612778,-3.041486551495498
3.333333333333333,0.8333333333333333,1.1666666666666665,3.333333333333333,10.0,-3.0811478656407747
3.333333333333333,0.8333333333333333,1.1666666666666665,4.0,1.0,-1.2847342307288234
3.333333333333333,0.8333333333333333,1.1666666666666665,4.0,2.154434690031884,-1.417427076110517
3.333333333333333,0.8333333333333333,1.1666666666666665,4.0,4.641588833612778,-1.4815262318294535
3.333333333333333,0.8333333333333333,1.1666666666666665,4.0,10.0,-1.5118370741625253
3.333333333333333,0.8333333333333333,1.5,2.0,1.0,-294.43990709656407
3.333333333333333,0.8333333333333333,1.5,2.0,2.154434690031884,-304.1347569875761
3.333333333333333,0.8333333333333333,1.5,2.0,4.641588833612778,-308.83891721426363
3.333333333333333,0.8333333333333333,1.5,2.0,10.0,-311.054898672304
3.333333333333333,0.8333333333333333,1.5,2.6666666666666665,1.0,-194.4314728898282
3.333333333333333,0.8333333333333333,1.5,2.6666666666666665,2.154434690031884,-202.39796589079506
3.333333333333333,0.8333333333333333,1.5,2.6666666666666665,4.641588833612778,-206.23864476770777
3.333333333333333,0.8333333333333333,1.5,2.6666666666666665,10.0,-208.05327658223501
3.333333333333333,0.8333333333333333,1.5,3.333333333333333,1.0,-131.2647144884641
3.333333333333333,0.8333333333333333,1.5,3.333333333333333,2.154434690031884,-137.53006371560872
3.333333333333333,0.8333333333333333,1.5,3.333333333333333,4.641588833612778,-140.55206439653185
3.333333333333333,0.8333333333333333,1.5,3.333333333333333,10.0,-141.98338842206766
3.333333333333333,0.8333333333333333,1.5,4.0,1.0,-89.93357918200965
3.333333333333333,0.8333333333333333,1.5,4.0,2.154434690031884,-94.76202522083037
3.333333333333333,0.8333333333333333,1.5,4.0,4.641588833612778,-97.11278861950352
3.333333333333333,0.8333333333333333,1.5,4.0,10.0,-98.2286304402681
3.333333333333333,1.1666666666666665,0.5,2.0,1.0,-1.2492653012215906
3.333333333333333,1.1666666666666665,0.5,2.0,2.154434690031884,-1.2477259078077116
3.333333333333333,1.1666666666666665,0.5,2.0,4.641588833612778,-1.2470084768512697
3.333333333333333,1.1666666666666665,0.5,2.0,10.0,-1.2466746992593425
3.333333333333333,1.1666666666666665,0.5,2.6666666666666665,1.0,-1.2929676117859552
3.333333333333333,1.1666666666666665,0.5,2.6666666666666665,2.154434690031884,-1.2911496008671466
3.333333333333333,1.1666666666666665,0.5,2.6666666666666665,4.641588833612778,-1.2903018684779144
3.333333333333333,1.1666666666666665,0.5,2.6666666666666665,10.0,-1.2899075430814397
3.333333333333333,1.1666666666666665,0.5,3.333333333333333,1.0,-1.3326142728541943
3.333333333333333,1.1666666666666665,0.5,3.333333333333333,2.154434690031884,-1.3305926097388587
3.333333333333333,1.1666666666666665,0.5,3.333333333333333,4.641588833612778,-1.3296490760868478
3.333333333333333,1.1666666666666665,0.5,3.333333333333333,10.0,-1.3292100314378317
3.333333333333333,1.1666666666666665,0.5,4.0,1.0,-1.3684024827313266
3.333333333333333,1.1666666666666665,0.5,4.0,2.154434690031884,-1.3661475060046948
3.333333333333333,1.1666666666666665,0.5,4.0,4.641588833612778,-1.3653115099091386
3.333333333333333,1.1666666666666665,0.5,4.0,10.0,-1.3646497043779071
3.333333333333333,1.1666666666666665,0.8333333333333333,2.0,1.0,0.45399476108763226
3.333333333333333,1.1666666666666665,0.8333333333333333,2.0,2.154434690031884,0.4622732176227552
3.333333333333333,1.1666666666666665,0.8333333333333333,2.0,4.641588833612778,0.4661284680726857
3.333333333333333,1.1666666666666665,0.8333333333333333,2.0,10.0,0.46792064214594375
3.333333333333333,1.1666666666666665,0.8333333333333333,2.6666666666666665,1.0,0.3063407095467898
3.333333333333333,1.1666666666666665,0.8333333333333333,2.6666666666666665,2.154434690031884,0.316703869860149
3.333333333333333,1.1666666666666665,0.8333333333333333,2.6666666666666665,4.641588833612778,0.3208846417908028
3.333333333333333,1.1666666666666665,0.8333333333333333,2.6666666666666665,10.0,0.3231257495112171
3.333333333333333,1.1666666666666665,0.8333333333333333,3.333333333333333,1.0,0.1654391298110356
3.333333333333333,1.1666666666666665,0.8333333333333333,3.333333333333333,2.154434690031884,0.17816292795089705
3.333333333333333,1.1666666666666665,0.8333333333333333,3.333333333333333,4.641588833612778,0.18378620022436365
3.333333333333333,1.1666666666666665,0.8333333333333333,3.333333333333333,10.0,0.1858520435298412
3.333333333333333,1.1666666666666665,0.8333333333333333,4.0,1.0,0.032369582322367974
